schema_version,run_id,recipe_id,variant_id,market,timeframe,trade_id,open_date,close_date,open_session_date,source_anchor,parent_regime_root,parent_regime_confidence_floor,source_ticker_confidence,source_ticker_vix,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,direction,direction_sign,entry_close,exit_close,gross_return,roundtrip_cost,profit_ratio_net,year_fold,root_lookup_status,provider_id,provider_cluster,provider_count,provider_dispersion,source_candidate_recipe_id,source_candidate_artifact,source_candidate_variant_id
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1232,2015-11-24T00:00:00+00:00,2015-12-03T00:00:00+00:00,2015-11-24,^GSPC,Sideways,0.9529358324,0.75,15.93000030517578,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,83.906494140625,83.395751953125,-0.0060870400167597,0.0004,-0.0064870400167597,2015,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1240,2015-12-07T00:00:00+00:00,2015-12-15T00:00:00+00:00,2015-12-07,^GSPC,Sideways,0.9529358324,1.0,15.84000015258789,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,83.9735107421875,83.79938507080078,-0.0020735785588542,0.0004,-0.0024735785588542,2015,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1249,2015-12-18T00:00:00+00:00,2015-12-29T00:00:00+00:00,2015-12-18,^GSPC,Sideways,0.9529358324,0.6,20.700000762939453,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,84.2267837524414,83.56473541259766,-0.0078603065479697,0.0004,-0.0082603065479697,2015,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1258,2016-01-04T00:00:00+00:00,2016-01-12T00:00:00+00:00,2016-01-04,^GSPC,Sideways,0.9529358324,1.0,20.700000762939453,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,84.04818725585938,85.03895568847656,0.0117880999574815,0.0004,0.0113880999574815,2016,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1314,2016-03-24T00:00:00+00:00,2016-04-04T00:00:00+00:00,2016-03-24,^GSPC,Sideways,0.9529358324,0.75,14.739999771118164,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,86.79446411132812,87.78661346435547,0.0114310211277386,0.0004,0.0110310211277386,2016,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1328,2016-04-14T00:00:00+00:00,2016-04-22T00:00:00+00:00,2016-04-14,^GSPC,Sideways,0.9529358324,0.75,13.720000267028809,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,87.75477600097656,87.10198974609375,-0.007438754728011,0.0004,-0.007838754728011,2016,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1342,2016-05-04T00:00:00+00:00,2016-05-12T00:00:00+00:00,2016-05-04,^GSPC,Sideways,0.9529358324,0.6,16.049999237060547,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,87.99500274658203,88.07475280761719,0.0009063021597355,0.0004,0.0005063021597355,2016,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1349,2016-05-13T00:00:00+00:00,2016-05-23T00:00:00+00:00,2016-05-13,^GSPC,Sideways,0.9529358324,1.0,15.039999961853027,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,88.40961456298828,87.46084594726562,-0.0107315094677479,0.0004,-0.0111315094677479,2016,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1378,2016-06-24T00:00:00+00:00,2016-07-05T00:00:00+00:00,2016-06-24,^GSPC,Sideways,0.9529358324,1.0,25.760000228881836,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,89.59510803222656,90.91999816894533,0.0147875276431632,0.0004,0.0143875276431632,2016,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1441,2016-09-23T00:00:00+00:00,2016-10-03T00:00:00+00:00,2016-09-23,^GSPC,Sideways,0.9529358324,1.0,12.289999961853027,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,89.50586700439453,89.49757385253906,-9.265484077214392e-05,0.0004,-0.0004926548407721,2016,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1517,2017-01-12T00:00:00+00:00,2017-01-23T00:00:00+00:00,2017-01-12,^GSPC,Sideways,0.9529358324,0.6,11.539999961853027,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,85.17491912841797,84.97335815429688,-0.0023664357557792,0.0004,-0.0027664357557792,2017,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1564,2017-03-22T00:00:00+00:00,2017-03-30T00:00:00+00:00,2017-03-22,^GSPC,Sideways,0.9529358324,0.6,12.8100004196167,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,85.34846496582031,85.22718048095703,-0.0014210505708784,0.0004,-0.0018210505708784,2017,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1571,2017-03-31T00:00:00+00:00,2017-04-10T00:00:00+00:00,2017-03-31,^GSPC,Sideways,0.9529358324,0.6,12.369999885559082,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,85.39701080322266,85.69590759277344,0.0035000849179547,0.0004,0.0031000849179547,2017,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1578,2017-04-11T00:00:00+00:00,2017-04-20T00:00:00+00:00,2017-04-11,^GSPC,Sideways,0.9529358324,0.6,15.06999969482422,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,86.0927734375,86.55451202392578,0.0053632676470922,0.0004,0.0049632676470922,2017,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1603,2017-05-17T00:00:00+00:00,2017-05-25T00:00:00+00:00,2017-05-17,^GSPC,Sideways,0.9529358324,0.75,15.59000015258789,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,86.88739776611328,86.74138641357422,-0.0016804664001113,0.0004,-0.0020804664001113,2017,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1662,2017-08-10T00:00:00+00:00,2017-08-18T00:00:00+00:00,2017-08-10,^GSPC,Sideways,0.9529358324,0.75,16.040000915527344,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,87.54590606689453,87.65999603271484,0.0013032016109713,0.0004,0.0009032016109713,2017,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1669,2017-08-21T00:00:00+00:00,2017-08-29T00:00:00+00:00,2017-08-21,^GSPC,Sideways,0.9529358324,1.0,13.1899995803833,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,87.71705627441406,88.14081573486328,0.0048309813216202,0.0004,0.0044309813216202,2017,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
board-b-cross-run-root-ensemble/v1,20260511T215453+0800-codex-board-b-cross-run-root-ensemble-v1,CrossRunRootEnsembleV1,YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,IEF/YF,1d,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry:YFinanceDefensiveCrossAssetV1Repaired:low_vol_carry:IEF/YF:1d:1676,2017-08-30T00:00:00+00:00,2017-09-08T00:00:00+00:00,2017-08-30,^GSPC,Sideways,0.9529358324,0.6,11.220000267028809,not_consumed_no_direct_event_rows,CrossRunRootEnsemble,YFinanceDefensiveCrossAssetV1Repaired,cross_run_root_ensemble,CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,Sideways -> CrossRunRootEnsemble -> YFinanceDefensiveCrossAssetV1Repaired -> CrossRunRootEnsembleV1:YFinanceDefensiveCrossAssetV1Repaired::low_vol_carry,board-b-cross-run-root-ensemble/v1,1d_hold_6,source_variant_research_only_until_branch_rc_spa_passes,suppress_if_cross_run_ensemble_branch_rc_spa_fails,long,1,88.06748962402344,88.66464233398438,0.0067806260006988,0.0004,0.0063806260006988,2017,source_panel_daily_asof,,,,,YFinanceDefensiveCrossAssetV1Repaired,docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_variant_rows_v1.csv,low_vol_carry
